Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,181,1501,0.121
2015,San Diego,72,1588,0.045
2015,San Diego,0,23,0
2015,San Diego,138,800,0.173
2015,San Diego,0,0,
2015,San Diego,391,3912,0.1
2015,San Diego,209,1745,0.12
2015,San Diego,182,2167,0.084
2015,San Diego,265,846,0.313
2015,San Diego,250,651,0.384
2015,San Diego,0,0,
2015,San Diego,110,221,0.498
2015,San Diego,0,5,0
2015,San Diego,625,1723,0.363
2015,San Diego,153,627,0.244
2015,San Diego,472,1096,0.431
2015,San Diego,310,1633,0.19
2015,San Diego,59,977,0.06
2015,San Diego,0,73,0
2015,San Diego,9,148,0.061
2015,San Diego,0,57,0
2015,San Diego,378,2888,0.131
2015,San Diego,177,1382,0.128
2015,San Diego,201,1506,0.133
2015,San Diego,123,1250,0.098
2015,San Diego,155,1107,0.14
2015,San Diego,0,66,0
2015,San Diego,34,282,0.121
2015,San Diego,0,37,0
2015,San Diego,312,2742,0.114
2015,San Diego,162,1373,0.118
2015,San Diego,150,1369,0.11
2015,San Diego,236,1036,0.228
2015,San Diego,77,1583,0.049
2015,San Diego,0,138,0
2015,San Diego,18,948,0.019
2015,San Diego,0,91,0
2015,San Diego,331,3796,0.087
2015,San Diego,208,1700,0.122
2015,San Diego,123,2096,0.059
2015,San Diego,76,767,0.099
2015,San Diego,107,1011,0.106
2015,San Diego,30,260,0.115
2015,San Diego,24,313,0.077
2015,San Diego,0,122,0
2015,San Diego,237,2473,0.096
2015,San Diego,127,1207,0.105
2015,San Diego,110,1266,0.087
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2020,San Diego,102,1944,0.052
2020,San Diego,26,874,0.03
2020,San Diego,53,821,0.065
2020,San Diego,0,146,0
2020,San Diego,198,5290,0.037
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,23,0
2015,San Diego,0,0,
2015,San Diego,0,0,
2015,San Diego,0,28,0
2015,San Diego,0,51,0
2015,San Diego,0,37,0
2015,San Diego,0,14,0
2015,San Diego,160,870,0.184
2015,San Diego,356,1200,0.297
2015,San Diego,17,82,0.207
2015,San Diego,78,562,0.139
2015,San Diego,19,145,0.131
2015,San Diego,630,2859,0.22
2015,San Diego,257,1200,0.214
2015,San Diego,373,1659,0.225
2015,San Diego,54,777,0.069
2015,San Diego,11,172,0.064
2015,San Diego,41,507,0.081
2015,San Diego,0,22,0
2015,San Diego,31,411,0.075
2015,San Diego,137,1889,0.073
2015,San Diego,70,922,0.076
2015,San Diego,67,967,0.069
2015,San Diego,70,731,0.096
2015,San Diego,102,1034,0.099
2015,San Diego,0,217,0
2015,San Diego,16,352,0.045
2015,San Diego,0,97,0
2015,San Diego,188,2431,0.077
2015,San Diego,124,1228,0.101
2015,San Diego,64,1203,0.053
2015,San Diego,424,2252,0.188
2015,San Diego,270,1873,0.144
2015,San Diego,170,648,0.262
2015,San Diego,0,432,0
2015,San Diego,89,421,0.211
2015,San Diego,953,5626,0.169
2015,San Diego,545,2816,0.194
2015,San Diego,408,2810,0.145
2015,San Diego,198,1286,0.154
2015,San Diego,208,2150,0.097
2015,San Diego,165,701,0.235
2015,San Diego,16,834,0.019
2015,San Diego,94,388,0.242
2015,San Diego,681,5359,0.127
2015,San Diego,386,2459,0.157
2015,San Diego,295,2900,0.102
2015,San Diego,0,564,0
2015,San Diego,42,1297,0.032
2015,San Diego,8,404,0.02
2015,San Diego,0,718,0
2015,San Diego,16,183,0.087
2015,San Diego,66,3166,0.021
2015,San Diego,36,1560,0.023
2015,San Diego,30,1606,0.019
2015,San Diego,19,453,0.042
2015,San Diego,73,1992,0.037
2015,San Diego,16,373,0.043
2015,San Diego,122,1275,0.096
2015,San Diego,0,221,0
2015,San Diego,230,4314,0.053
2015,San Diego,152,2064,0.074
2015,San Diego,78,2250,0.035
2015,San Diego,82,544,0.151
2015,San Diego,32,1790,0.018
2015,San Diego,32,529,0.06
2015,San Diego,21,969,0.022
2015,San Diego,33,195,0.169
2015,San Diego,200,4027,0.05
2015,San Diego,86,2010,0.043
2015,San Diego,114,2017,0.057
2015,San Diego,188,1837,0.102
2015,San Diego,56,1971,0.028
2015,San Diego,42,316,0.133
2015,San Diego,0,292,0
2015,San Diego,18,98,0.184
2015,San Diego,304,4514,0.067
2015,San Diego,256,2544,0.101
2015,San Diego,48,1970,0.024
2015,San Diego,28,261,0.107
2015,San Diego,107,1075,0.1
2015,San Diego,0,262,0
2015,San Diego,23,390,0.059
2015,San Diego,0,81,0
2015,San Diego,158,2069,0.076
2015,San Diego,48,973,0.049
2015,San Diego,110,1096,0.1
2015,San Diego,361,2199,0.164
2015,San Diego,261,2796,0.093
2015,San Diego,127,643,0.198
2015,San Diego,61,630,0.097
2015,San Diego,69,339,0.204
2015,San Diego,879,6607,0.133
2015,San Diego,604,3366,0.179
2015,San Diego,275,3241,0.085
2015,San Diego,413,1773,0.233
2015,San Diego,171,1534,0.111
2015,San Diego,15,295,0.051
2015,San Diego,0,124,0
2015,San Diego,0,114,0
2015,San Diego,599,3840,0.156
2015,San Diego,344,1834,0.188
2015,San Diego,255,2006,0.127
2015,San Diego,149,1509,0.099
2015,San Diego,103,1026,0.1
2015,San Diego,0,102,0
2015,San Diego,19,220,0.086
2015,San Diego,0,109,0
2015,San Diego,271,2966,0.091
2015,San Diego,105,1335,0.079
2015,San Diego,166,1631,0.102
2020,San Diego,70,2547,0.027
2015,San Diego,782,1974,0.396
2020,San Diego,128,2743,0.047
2020,San Diego,380,1743,0.218
2020,San Diego,416,3006,0.138
2020,San Diego,319,1369,0.233
2020,San Diego,84,776,0.108
2020,San Diego,167,633,0.264
2020,San Diego,1366,7527,0.181
2020,San Diego,837,4248,0.197
2015,San Diego,173,1429,0.121
2015,San Diego,36,116,0.31
2015,San Diego,63,799,0.079
2015,San Diego,20,20,1
2015,San Diego,1074,4338,0.248
2015,San Diego,357,1944,0.184
2015,San Diego,717,2394,0.299
2015,San Diego,286,1747,0.164
2015,San Diego,58,1367,0.042
2015,San Diego,15,128,0.117
2015,San Diego,75,556,0.135
2015,San Diego,0,100,0
2015,San Diego,434,3898,0.111
2015,San Diego,230,2070,0.111
2015,San Diego,204,1828,0.112
2015,San Diego,363,2080,0.175
2015,San Diego,129,1100,0.117
2015,San Diego,0,143,0
2015,San Diego,18,280,0.064
2015,San Diego,0,90,0
2015,San Diego,510,3693,0.138
2015,San Diego,186,1796,0.104
2015,San Diego,324,1897,0.171
2015,San Diego,296,3108,0.095
2015,San Diego,256,1573,0.163
2015,San Diego,82,709,0.116
2015,San Diego,33,386,0.085
2015,San Diego,14,375,0.037
2015,San Diego,681,6151,0.111
2015,San Diego,401,2837,0.141
2015,San Diego,280,3314,0.084
2015,San Diego,559,2968,0.188
2015,San Diego,179,1115,0.161
2015,San Diego,0,160,0
2015,San Diego,0,297,0
2015,San Diego,0,131,0
2015,San Diego,738,4671,0.158
2015,San Diego,315,2297,0.137
2015,San Diego,423,2374,0.178
2015,San Diego,758,1894,0.4
2015,San Diego,11,527,0.021
2015,San Diego,0,23,0
2015,San Diego,0,163,0
2015,San Diego,0,6,0
2015,San Diego,769,2613,0.294
2015,San Diego,231,1082,0.213
2015,San Diego,538,1531,0.351
2015,San Diego,443,2035,0.218
2015,San Diego,104,865,0.12
2015,San Diego,15,111,0.135
2015,San Diego,17,104,0.163
2015,San Diego,0,37,0
2015,San Diego,579,3152,0.184
2015,San Diego,242,1431,0.169
2015,San Diego,337,1721,0.196
2015,San Diego,363,1927,0.188
2015,San Diego,81,674,0.12
2015,San Diego,36,166,0.217
2015,San Diego,0,150,0
2015,San Diego,32,77,0.416
2015,San Diego,512,2994,0.171
2015,San Diego,263,1495,0.176
2015,San Diego,249,1499,0.166
2015,San Diego,366,1834,0.2
2015,San Diego,66,881,0.075
2015,San Diego,0,72,0
2015,San Diego,25,173,0.145
2015,San Diego,0,30,0
2015,San Diego,457,2990,0.153
2015,San Diego,225,1134,0.198
2015,San Diego,232,1856,0.125
2015,San Diego,95,856,0.111
2015,San Diego,52,926,0.056
2015,San Diego,5,359,0.014
2015,San Diego,23,411,0.056
2015,San Diego,6,135,0.044
2015,San Diego,181,2687,0.067
2015,San Diego,81,1290,0.063
2015,San Diego,100,1397,0.072
2015,San Diego,121,1631,0.074
2015,San Diego,100,1336,0.075
2015,San Diego,29,159,0.182
2015,San Diego,27,406,0.067
2015,San Diego,11,239,0.046
2015,San Diego,288,3771,0.076
2015,San Diego,66,1628,0.041
2015,San Diego,222,2143,0.104
2015,San Diego,258,1678,0.154
2015,San Diego,48,1393,0.034
2015,San Diego,27,328,0.082
2015,San Diego,8,458,0.017
2015,San Diego,7,242,0.029
2015,San Diego,348,4099,0.085
2015,San Diego,223,1966,0.113
2015,San Diego,125,2133,0.059
2015,San Diego,288,1181,0.244
2015,San Diego,133,1255,0.106
2015,San Diego,11,363,0.03
2015,San Diego,63,731,0.086
2015,San Diego,0,221,0
2015,San Diego,495,3751,0.132
2015,San Diego,243,2031,0.12
2015,San Diego,252,1720,0.147
2015,San Diego,21,509,0.041
2015,San Diego,73,1452,0.05
2015,San Diego,0,540,0
2015,San Diego,14,576,0.024
2015,San Diego,0,149,0
2015,San Diego,108,3226,0.033
2015,San Diego,68,1620,0.042
2015,San Diego,40,1606,0.025
2015,San Diego,6,306,0.02
2015,San Diego,89,987,0.09
2015,San Diego,15,213,0.07
2015,San Diego,47,904,0.052
2015,San Diego,0,112,0
2015,San Diego,157,2522,0.062
2015,San Diego,114,1516,0.075
2015,San Diego,43,1006,0.043
2015,San Diego,25,242,0.103
2015,San Diego,174,1199,0.145
2020,San Diego,529,3279,0.161
2015,San Diego,0,384,0
2020,San Diego,227,990,0.229
2020,San Diego,194,1324,0.147
2015,San Diego,39,995,0.039
2020,San Diego,140,767,0.183
2020,San Diego,44,365,0.121
2015,San Diego,0,103,0
2020,San Diego,153,278,0.55
2020,San Diego,758,3724,0.204
2015,San Diego,238,2923,0.081
2020,San Diego,481,2170,0.222
2020,San Diego,277,1554,0.178
2015,San Diego,144,1695,0.085
2020,San Diego,414,1599,0.259
2020,San Diego,358,1952,0.183
2015,San Diego,94,1228,0.077
2020,San Diego,419,1478,0.283
2020,San Diego,75,330,0.227
2015,San Diego,29,278,0.104
2020,San Diego,172,274,0.628
2015,San Diego,102,1249,0.082
2020,San Diego,1438,5633,0.255
2015,San Diego,41,538,0.076
2020,San Diego,771,2979,0.259
2015,San Diego,26,1265,0.021
2020,San Diego,667,2654,0.251
2015,San Diego,0,81,0
2015,San Diego,198,3411,0.058
2015,San Diego,116,1743,0.067
2015,San Diego,82,1668,0.049
2015,San Diego,362,1352,0.268
2015,San Diego,57,339,0.168
2015,San Diego,29,123,0.236
2015,San Diego,0,33,0
2015,San Diego,53,228,0.232
2015,San Diego,501,2075,0.241
2015,San Diego,313,1033,0.303
2015,San Diego,188,1042,0.18
2015,San Diego,79,415,0.19
2015,San Diego,46,1427,0.032
2015,San Diego,15,497,0.03
2015,San Diego,8,837,0.01
2015,San Diego,31,154,0.201
2015,San Diego,179,3330,0.054
2015,San Diego,65,1664,0.039
2015,San Diego,114,1666,0.068
2015,San Diego,36,559,0.064
2015,San Diego,81,1440,0.056
2015,San Diego,42,567,0.074
2015,San Diego,59,1009,0.058
2015,San Diego,0,88,0
2015,San Diego,218,3663,0.06
2015,San Diego,128,1991,0.064
2015,San Diego,90,1672,0.054
2015,San Diego,82,577,0.142
2015,San Diego,121,2311,0.052
