Year,Geography Name,Poverty Estimate,Population Estimate,Poverty Percent
2015,Census Tract 34.01,165,994,0.166
2015,Census Tract 34.01,0,915,0
2015,Census Tract 34.01,25,305,0.082
2015,Census Tract 34.01,644,6350,0.101
2015,Census Tract 34.01,326,3131,0.104
2015,Census Tract 34.01,318,3219,0.099
2015,Census Tract 34.03,228,896,0.254
2015,Census Tract 34.03,296,1509,0.196
2015,Census Tract 34.03,340,845,0.402
2015,Census Tract 34.03,66,294,0.224
2015,Census Tract 34.03,138,336,0.411
2015,Census Tract 34.03,1068,3880,0.275
2015,Census Tract 34.03,678,2125,0.319
2015,Census Tract 34.03,390,1755,0.222
2015,Census Tract 34.04,371,1563,0.237
2015,Census Tract 34.04,359,1354,0.265
2015,Census Tract 34.04,382,995,0.384
2015,Census Tract 34.04,128,509,0.251
2015,Census Tract 34.04,279,406,0.687
2015,Census Tract 34.04,1519,4827,0.315
2015,Census Tract 34.04,756,2271,0.333
2015,Census Tract 34.04,763,2556,0.299
2015,Census Tract 35.01,485,1432,0.339
2015,Census Tract 35.01,407,1351,0.301
2015,Census Tract 35.01,586,1069,0.548
2015,Census Tract 35.01,72,250,0.288
2015,Census Tract 35.01,308,640,0.481
2015,Census Tract 35.01,1858,4742,0.392
2015,Census Tract 35.01,1046,2551,0.41
2015,Census Tract 35.01,812,2191,0.371
2015,Census Tract 35.02,486,1513,0.321
2015,Census Tract 35.02,594,1489,0.399
2015,Census Tract 35.02,629,1194,0.527
2015,Census Tract 35.02,125,314,0.398
2015,Census Tract 35.02,212,389,0.545
2015,Census Tract 35.02,2046,4899,0.418
2015,Census Tract 35.02,1116,2334,0.478
2015,Census Tract 35.02,930,2565,0.363
2015,Census Tract 36.01,309,825,0.375
2015,Census Tract 36.01,384,947,0.405
2015,Census Tract 36.01,410,799,0.513
2015,Census Tract 36.01,47,144,0.326
2015,Census Tract 36.01,116,294,0.395
2015,Census Tract 36.01,1266,3009,0.421
2015,Census Tract 36.01,767,1668,0.46
2015,Census Tract 36.01,499,1341,0.372
2015,Census Tract 36.02,228,954,0.239
2015,Census Tract 36.02,190,1087,0.175
2015,Census Tract 36.02,303,807,0.375
2015,Census Tract 36.02,42,226,0.186
2015,Census Tract 36.02,143,276,0.518
2015,Census Tract 36.02,906,3350,0.27
2015,Census Tract 36.02,487,1733,0.281
2015,Census Tract 36.02,419,1617,0.259
2015,Census Tract 36.03,468,1624,0.288
2015,Census Tract 36.03,291,1444,0.202
2015,Census Tract 36.03,515,799,0.645
2015,Census Tract 36.03,48,372,0.129
2015,Census Tract 36.03,285,456,0.625
2015,Census Tract 36.03,1607,4695,0.342
2015,Census Tract 36.03,782,2393,0.327
2015,Census Tract 36.03,825,2302,0.358
2015,Census Tract 38,0,0,
2015,Census Tract 38,0,51,0
2015,Census Tract 38,0,36,0
2015,Census Tract 38,0,0,
2015,Census Tract 38,0,0,
2015,Census Tract 38,0,87,0
2015,Census Tract 38,0,24,0
2015,Census Tract 38,0,63,0
2015,Census Tract 39.01,506,1191,0.425
2015,Census Tract 39.01,650,1390,0.468
2015,Census Tract 39.01,661,1173,0.564
2015,Census Tract 39.01,132,306,0.431
2015,Census Tract 39.01,289,384,0.753
2015,Census Tract 39.01,2238,4444,0.504
2015,Census Tract 39.01,1087,2099,0.518
2015,Census Tract 39.01,1151,2345,0.491
2015,Census Tract 39.02,460,1346,0.342
2015,Census Tract 39.02,599,1529,0.392
2015,Census Tract 39.02,420,854,0.492
2015,Census Tract 39.02,146,304,0.48
2015,Census Tract 39.02,176,418,0.421
2015,Census Tract 39.02,1801,4451,0.405
2015,Census Tract 39.02,1001,2326,0.43
2015,Census Tract 39.02,800,2125,0.376
2015,Census Tract 40,465,1684,0.276
2015,Census Tract 40,385,1680,0.229
2015,Census Tract 40,607,1100,0.552
2015,Census Tract 40,100,358,0.279
2015,Census Tract 40,160,404,0.396
2015,Census Tract 40,1717,5226,0.329
2015,Census Tract 40,992,2625,0.378
2015,Census Tract 40,725,2601,0.279
2015,Census Tract 41,729,2899,0.251
2015,Census Tract 41,452,2257,0.2
2015,Census Tract 41,445,1031,0.432
2015,Census Tract 41,95,291,0.326
2015,Census Tract 41,285,568,0.502
2015,Census Tract 41,2006,7046,0.285
2015,Census Tract 41,1061,3149,0.337
2015,Census Tract 41,945,3897,0.242
2015,Census Tract 42,196,1652,0.119
2015,Census Tract 42,139,2719,0.051
2015,Census Tract 42,63,442,0.143
2015,Census Tract 42,10,674,0.015
2015,Census Tract 42,38,505,0.075
2015,Census Tract 42,446,5992,0.074
2015,Census Tract 42,193,3005,0.064
2015,Census Tract 42,253,2987,0.085
2015,Census Tract 43,76,989,0.077
2015,Census Tract 43,124,1829,0.068
2015,Census Tract 43,6,322,0.019
2015,Census Tract 43,32,317,0.101
2015,Census Tract 43,20,214,0.093
2015,Census Tract 43,258,3671,0.07
2015,Census Tract 43,154,1740,0.089
2015,Census Tract 43,104,1931,0.054
2015,Census Tract 44,218,1374,0.159
2015,Census Tract 44,145,1676,0.087
2015,Census Tract 44,81,319,0.254
2015,Census Tract 44,86,449,0.192
2015,Census Tract 44,34,206,0.165
2015,Census Tract 44,564,4024,0.14
2015,Census Tract 44,331,1941,0.171
2015,Census Tract 44,233,2083,0.112
2015,Census Tract 45.01,299,1311,0.228
2015,Census Tract 45.01,163,931,0.175
2015,Census Tract 45.01,97,296,0.328
2015,Census Tract 45.01,30,104,0.288
2015,Census Tract 45.01,92,136,0.676
2015,Census Tract 45.01,681,2778,0.245
2015,Census Tract 45.01,364,1453,0.251
2015,Census Tract 45.01,317,1325,0.239
2015,Census Tract 46,202,793,0.255
2015,Census Tract 46,120,788,0.152
2015,Census Tract 46,39,112,0.348
2015,Census Tract 46,3,117,0.026
2015,Census Tract 46,8,65,0.123
2015,Census Tract 46,372,1875,0.198
2015,Census Tract 46,199,847,0.235
2015,Census Tract 46,173,1028,0.168
2015,Census Tract 47,185,555,0.333
2015,Census Tract 47,232,657,0.353
2015,Census Tract 47,255,325,0.785
2015,Census Tract 47,31,169,0.183
2015,Census Tract 47,83,141,0.589
2015,Census Tract 47,786,1847,0.426
2015,Census Tract 47,454,921,0.493
2015,Census Tract 47,332,926,0.359
2015,Census Tract 48,447,1246,0.359
2015,Census Tract 48,438,1207,0.363
2015,Census Tract 48,452,822,0.55
2015,Census Tract 48,50,185,0.27
2015,Census Tract 48,263,472,0.557
2015,Census Tract 48,1650,3932,0.42
2015,Census Tract 48,982,2039,0.482
2015,Census Tract 48,668,1893,0.353
2015,Census Tract 49,784,1618,0.485
2015,Census Tract 49,684,1756,0.39
2015,Census Tract 49,551,927,0.594
2015,Census Tract 49,201,543,0.37
2015,Census Tract 49,467,585,0.798
2015,Census Tract 49,2687,5429,0.495
2015,Census Tract 49,1425,2802,0.509
2015,Census Tract 49,1262,2627,0.48
2015,Census Tract 50,268,688,0.39
2015,Census Tract 50,225,691,0.326
2015,Census Tract 50,386,676,0.571
2015,Census Tract 50,54,138,0.391
2015,Census Tract 50,94,256,0.367
2015,Census Tract 50,1027,2449,0.419
2015,Census Tract 50,525,1211,0.434
2015,Census Tract 50,502,1238,0.405
2015,Census Tract 51,857,2398,0.357
2015,Census Tract 51,1771,3160,0.56
2015,Census Tract 51,368,583,0.631
2015,Census Tract 51,199,562,0.354
2015,Census Tract 51,189,220,0.859
2015,Census Tract 51,3384,6923,0.489
2015,Census Tract 51,1285,2587,0.497
2015,Census Tract 51,2099,4336,0.484
2015,Census Tract 52,707,2505,0.282
2015,Census Tract 52,404,1848,0.219
2015,Census Tract 52,136,255,0.533
2015,Census Tract 52,205,404,0.507
2015,Census Tract 52,149,199,0.749
2015,Census Tract 52,1601,5211,0.307
2015,Census Tract 52,698,2224,0.314
2015,Census Tract 52,903,2987,0.302
2015,Census Tract 53,218,1423,0.153
2015,Census Tract 53,207,1246,0.166
2015,Census Tract 53,0,71,0
2015,Census Tract 53,269,791,0.34
2015,Census Tract 53,0,56,0
2015,Census Tract 53,694,3587,0.193
2015,Census Tract 53,418,1635,0.256
2015,Census Tract 53,276,1952,0.141
2015,Census Tract 54,308,2622,0.117
2015,Census Tract 54,326,3104,0.105
2015,Census Tract 54,53,128,0.414
2015,Census Tract 54,228,1514,0.151
2015,Census Tract 54,0,135,0
2015,Census Tract 54,915,7503,0.122
2015,Census Tract 54,547,3435,0.159
2015,Census Tract 54,368,4068,0.09
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 55,0,0,
2015,Census Tract 56,181,1501,0.121
2015,Census Tract 56,72,1588,0.045
2015,Census Tract 56,0,23,0
2015,Census Tract 56,138,800,0.173
2015,Census Tract 56,0,0,
2015,Census Tract 56,391,3912,0.1
2015,Census Tract 56,209,1745,0.12
2015,Census Tract 56,182,2167,0.084
2015,Census Tract 57,265,846,0.313
2015,Census Tract 57,250,651,0.384
2015,Census Tract 57,0,0,
2015,Census Tract 57,110,221,0.498
2015,Census Tract 57,0,5,0
2015,Census Tract 57,625,1723,0.363
2015,Census Tract 57,153,627,0.244
2015,Census Tract 57,472,1096,0.431
2015,Census Tract 58,310,1633,0.19
2015,Census Tract 58,59,977,0.06
2015,Census Tract 58,0,73,0
2015,Census Tract 58,9,148,0.061
2015,Census Tract 58,0,57,0
2015,Census Tract 58,378,2888,0.131
2015,Census Tract 58,177,1382,0.128
2015,Census Tract 58,201,1506,0.133
2015,Census Tract 59,123,1250,0.098
2015,Census Tract 59,155,1107,0.14
2015,Census Tract 59,0,66,0
2015,Census Tract 59,34,282,0.121
2015,Census Tract 59,0,37,0
2015,Census Tract 59,312,2742,0.114
2015,Census Tract 59,162,1373,0.118
2015,Census Tract 59,150,1369,0.11
2015,Census Tract 60,236,1036,0.228
2015,Census Tract 60,77,1583,0.049
2015,Census Tract 60,0,138,0
2015,Census Tract 60,18,948,0.019
2015,Census Tract 60,0,91,0
2015,Census Tract 60,331,3796,0.087
2015,Census Tract 60,208,1700,0.122
2015,Census Tract 60,123,2096,0.059
2015,Census Tract 61,76,767,0.099
2015,Census Tract 61,107,1011,0.106
2015,Census Tract 61,30,260,0.115
2015,Census Tract 61,24,313,0.077
2015,Census Tract 61,0,122,0
2015,Census Tract 61,237,2473,0.096
2015,Census Tract 61,127,1207,0.105
2015,Census Tract 61,110,1266,0.087
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2020,Census Tract 101.09,102,1944,0.052
2020,Census Tract 101.09,26,874,0.03
2020,Census Tract 101.09,53,821,0.065
2020,Census Tract 101.09,0,146,0
2020,Census Tract 101.09,198,5290,0.037
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2015,Census Tract 62,0,0,
2015,Census Tract 63,0,0,
2015,Census Tract 63,0,23,0
2015,Census Tract 63,0,0,
2015,Census Tract 63,0,0,
2015,Census Tract 63,0,28,0
2015,Census Tract 63,0,51,0
2015,Census Tract 63,0,37,0
2015,Census Tract 63,0,14,0
2015,Census Tract 65,160,870,0.184
2015,Census Tract 65,356,1200,0.297
2015,Census Tract 65,17,82,0.207
2015,Census Tract 65,78,562,0.139
2015,Census Tract 65,19,145,0.131
2015,Census Tract 65,630,2859,0.22
2015,Census Tract 65,257,1200,0.214
2015,Census Tract 65,373,1659,0.225
